"","non_treatment_1","non_treatment_2","non_treatment_3","control_1","control_2","control_3","siSOX10_1","siSOX10_2","siSOX10_3","siSOX10_control_1","siSOX10_control_2","siSOX10_control_3"
"ENSG00000279932.1",0,0,0,0,0,2,0,0,0,0,0,0
"ENSG00000104213.14",393,330,470,528,442,397,1856,1943,1558,2019,1582,1658
"ENSG00000277466.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287303.1",0,0,0,0,1,0,0,0,0,0,2,0
"ENSG00000129422.16",2782,1788,1956,2738,2930,2011,1995,1904,1171,2151,1576,878
"ENSG00000265520.1",0,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000301996.1",0,0,1,0,1,0,0,0,0,0,0,0
"ENSG00000253168.2",5,0,4,1,0,3,0,0,0,1,0,0
"ENSG00000212280.1",0,0,1,4,2,0,0,0,0,0,0,0
"ENSG00000253944.1",29,5,48,46,39,17,10,10,0,10,6,3
"ENSG00000302690.1",6,0,6,4,9,0,7,2,0,3,0,0
"ENSG00000104760.18",0,2,0,0,0,5,0,0,0,0,0,0
"ENSG00000253215.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000254054.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000078674.21",1177,913,1065,1023,1442,1140,1420,1595,1112,1713,1367,1221
"ENSG00000306199.1",4,0,1,1,0,0,0,1,1,0,0,0
"ENSG00000104763.21",14842,11181,14650,15362,14399,11734,4783,5323,2346,4699,3626,2206
"ENSG00000245281.10",16,15,17,12,7,0,1,10,0,13,6,1
"ENSG00000253384.1",0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000171428.16",183,120,122,163,139,121,66,82,46,121,95,95
"ENSG00000305604.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000254015.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253937.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000244593.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285624.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000271654.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000156006.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000156011.19",449,378,409,394,487,477,692,848,931,912,615,852
"ENSG00000306096.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000187229.3",4,5,11,6,0,0,3,0,0,0,0,0
"ENSG00000244018.1",2,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283402.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000306080.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000278886.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308277.1",0,0,2,0,0,0,0,4,0,0,0,0
"ENSG00000201157.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253335.1",0,0,1,0,0,0,1,0,0,0,0,0
"ENSG00000270255.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253557.7",0,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000254242.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250316.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000254201.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253280.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301252.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000279919.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000104611.13",5,1,1,21,10,3,0,3,0,0,0,6
"ENSG00000279858.1",0,0,0,0,0,0,0,0,0,0,0,1
"ENSG00000147408.17",1648,1207,1537,1665,2053,1020,2189,1948,1748,2367,1826,1333
"ENSG00000309479.1",0,0,0,0,2,0,1,0,0,2,0,0
"ENSG00000253270.2",0,0,0,0,0,0,3,0,0,0,0,0
"ENSG00000300677.1",2,0,4,1,3,2,0,4,3,0,2,1
"ENSG00000300699.1",0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000300718.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000104613.13",1681,1166,1909,1722,1847,1753,2357,2803,1688,3092,2417,2290
"ENSG00000175445.18",155,123,131,209,270,109,87,113,65,133,103,111
"ENSG00000253775.3",3,0,0,0,0,0,0,0,0,0,3,0
"ENSG00000301345.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301327.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000242709.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000036565.16",1962,1243,1559,1800,1806,1296,378,393,57,328,215,43
"ENSG00000302437.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147416.13",10428,7817,12815,9728,10257,12731,6091,6539,4705,6411,5266,8408
"ENSG00000309971.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000222267.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000061337.16",1548,1313,1737,1131,1714,1472,730,862,199,490,541,233
"ENSG00000253733.3",0,2,14,22,4,1,1,0,0,6,0,6
"ENSG00000274467.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253164.6",0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000307022.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000310308.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000297952.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253178.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301347.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253300.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307535.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253866.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000254260.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000254092.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253147.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000254026.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253199.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000254040.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000280215.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000286346.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000254334.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000305102.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000305123.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000293853.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000309245.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000306304.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168546.12",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000273484.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147443.14",0,0,0,0,0,0,0,0,0,16,6,20
"ENSG00000130227.18",1687,1368,1881,1616,1821,1762,2517,2416,2173,2175,1750,2239
"ENSG00000295189.1",0,0,5,0,3,6,0,3,0,4,2,2
"ENSG00000295206.1",0,0,1,1,3,5,0,3,0,5,1,0
"ENSG00000158806.15",0,3,0,0,2,0,0,0,0,0,0,0
"ENSG00000158815.11",0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000158856.19",9,3,8,0,5,17,5,9,2,3,11,21
"ENSG00000307912.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000158863.23",972,647,678,743,823,560,1087,942,514,1158,935,878
"ENSG00000275074.3",120,83,216,164,151,103,99,126,64,122,154,168
"ENSG00000168453.17",52,53,38,86,102,113,62,46,4,45,20,2
"ENSG00000288677.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168476.13",802,751,1533,880,981,1533,1661,1778,1153,1707,1513,1805
"ENSG00000305633.1",0,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000168481.10",120,121,309,150,210,249,43,101,1,26,39,16
"ENSG00000168484.14",0,9,24,4,14,4,1,3,0,7,1,7
"ENSG00000168487.20",790,538,1125,792,950,1098,2536,2378,2510,2120,1747,2103
"ENSG00000177725.6",0,0,0,0,0,0,0,0,0,5,0,5
"ENSG00000285881.2",0,4,0,6,0,0,12,1,13,5,9,14
"ENSG00000168490.15",8,26,8,20,39,36,29,42,0,29,7,21
"ENSG00000309144.1",9,2,0,0,1,2,2,6,3,1,3,17
"ENSG00000208037.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168495.14",682,541,941,931,789,1063,1374,1419,1228,1649,1283,1794
"ENSG00000254064.2",1,4,12,1,4,4,6,10,14,12,6,13
"ENSG00000197181.13",26,15,16,30,25,25,6,29,0,12,16,3
"ENSG00000297857.1",1,0,0,1,3,0,3,0,0,0,1,0
"ENSG00000104635.16",5854,3556,4825,6142,8153,4932,5492,5670,5168,6062,4966,7029
"ENSG00000241026.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000201761.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000120910.16",628,579,646,703,714,586,367,439,283,347,351,385
"ENSG00000251034.2",36,20,29,28,22,7,7,21,18,12,1,5
"ENSG00000254272.1",0,1,3,1,0,3,1,2,1,5,3,0
"ENSG00000120896.15",506,507,842,662,688,747,643,691,635,813,797,1209
"ENSG00000287467.2",0,0,0,0,2,2,0,0,0,0,0,1
"ENSG00000295118.1",0,0,0,0,2,0,0,0,0,0,0,0
"ENSG00000254230.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000120913.25",503,314,446,505,425,416,550,514,529,794,513,1261
"ENSG00000248235.6",1,1,0,0,0,2,0,1,3,1,3,4
"ENSG00000241852.12",36,44,49,41,53,57,35,38,30,53,31,41
"ENSG00000307812.1",1,0,0,4,0,0,0,0,0,0,0,0
"ENSG00000158941.18",912,706,1287,817,1058,992,1895,1983,1807,1891,1619,2218
"ENSG00000253200.1",37,23,27,60,44,4,11,9,1,29,21,12
"ENSG00000147439.15",5623,3793,5421,7292,6643,4553,2801,2951,722,2811,2099,1152
"ENSG00000306753.1",0,0,0,0,7,0,0,0,0,0,0,0
"ENSG00000261026.1",0,4,0,5,6,3,2,1,0,5,0,0
"ENSG00000309805.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000179388.9",44,36,11,59,60,12,25,25,10,28,8,0
"ENSG00000253125.1",133,88,30,132,123,23,18,35,3,28,22,10
"ENSG00000289521.3",4,6,4,4,7,5,5,0,0,3,8,5
"ENSG00000302282.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287812.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000134020.9",0,10,0,11,5,7,8,11,31,10,15,3
"ENSG00000308114.1",0,0,0,0,0,4,0,5,0,0,0,0
"ENSG00000248738.6",0,0,0,1,13,0,0,0,0,0,4,0
"ENSG00000253142.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308097.1",0,0,0,0,0,0,0,2,0,0,0,0
"ENSG00000297092.1",0,0,0,0,0,0,0,0,0,2,1,0
"ENSG00000297078.1",1,0,2,2,0,0,0,0,1,1,1,2
"ENSG00000240116.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000245025.4",7,17,6,4,5,13,13,2,3,2,2,14
"ENSG00000008853.19",300,188,238,271,297,259,255,381,217,303,241,241
"ENSG00000120889.14",3045,2036,2670,3557,3961,3615,4415,4518,3618,5234,4664,4551
"ENSG00000246130.2",0,0,10,1,0,4,1,2,1,2,4,3
"ENSG00000253616.5",0,10,0,6,0,0,8,5,0,3,6,1
"ENSG00000284948.1",224,127,169,207,188,147,195,197,183,275,172,325
"ENSG00000284956.1",13,7,5,3,2,11,14,13,6,14,8,3
"ENSG00000173535.16",89,59,183,33,94,151,393,340,117,406,201,207
"ENSG00000173530.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000297613.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253930.1",0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000104689.11",5,22,15,10,16,41,40,45,58,68,42,57
"ENSG00000243265.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000246582.4",1,0,0,0,0,0,1,4,14,8,3,7
"ENSG00000250714.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000309331.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147457.15",1110,827,1104,1098,1290,809,2187,2296,2124,1964,1504,2357
"ENSG00000289584.1",1,2,5,0,0,0,3,5,0,4,6,7
"ENSG00000104679.12",922,800,870,1333,1053,763,658,825,597,1047,910,1164
"ENSG00000307145.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000134013.17",1739,1345,1404,1212,1317,1411,14201,14538,13776,18204,15494,26124
"ENSG00000253837.1",8,2,1,2,10,6,26,52,40,94,62,44
"ENSG00000197217.14",1023,656,1023,1067,1001,962,1486,1245,882,1152,1069,1041
"ENSG00000302968.1",8,5,0,1,0,0,1,5,0,13,5,0
"ENSG00000253390.1",6,3,4,9,0,0,9,3,1,16,9,0
"ENSG00000253483.1",0,0,0,0,0,0,0,1,0,1,0,2
"ENSG00000287166.2",2,0,0,0,0,4,0,1,2,1,0,2
"ENSG00000253986.2",0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000304805.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000289461.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147454.14",529,376,598,725,627,553,1236,1217,850,1135,917,1013
"ENSG00000252067.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253488.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308589.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000167034.10",0,0,0,0,0,0,0,2,0,0,6,1
"ENSG00000180053.8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253471.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000254002.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302318.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000295959.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000271118.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000207027.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000159167.12",8,0,5,23,0,0,62,105,191,316,182,845
"ENSG00000304342.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000207201.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253535.6",0,2,0,0,0,0,0,0,0,1,0,0
"ENSG00000300738.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000042980.15",0,0,0,0,0,0,0,0,1,3,0,0
"ENSG00000134028.15",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000069206.15",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253643.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308775.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272163.3",0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000104722.14",0,0,0,0,0,0,6,0,0,0,0,0
"ENSG00000301773.1",1,0,0,0,0,0,3,2,2,0,6,1
"ENSG00000277586.5",0,0,0,11,13,0,29,16,0,26,22,0
"ENSG00000283327.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272157.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253832.2",5,0,0,0,0,0,8,1,0,11,4,0
"ENSG00000306055.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000306575.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000306541.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000306554.1",0,0,0,0,0,0,0,9,0,0,0,0
"ENSG00000296754.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253670.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287185.1",1,0,0,0,0,0,0,0,4,7,1,8
"ENSG00000147459.18",116,53,111,113,115,125,395,341,523,482,342,741
"ENSG00000284858.1",5,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000274988.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302393.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147437.11",0,0,0,2,9,0,18,4,2,4,2,0
"ENSG00000253476.1",0,0,0,3,3,0,2,0,1,1,3,0
"ENSG00000104756.17",156,132,141,138,113,183,164,203,259,280,247,352
"ENSG00000184661.15",731,343,837,564,604,1042,1498,1507,1481,1600,1094,1589
"ENSG00000289357.1",10,4,15,6,2,11,12,11,12,23,2,10
"ENSG00000296113.1",0,0,0,0,0,0,1,3,0,0,0,0
"ENSG00000253100.3",0,0,0,0,0,3,0,0,0,0,0,0
"ENSG00000295140.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253342.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285890.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000254178.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000221818.10",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000304137.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000303292.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302262.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000303348.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000199620.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000303370.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000249213.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000295547.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000221914.12",524,433,663,618,647,757,508,514,523,598,424,654
"ENSG00000293314.2",27,12,25,41,41,10,29,32,20,16,20,10
"ENSG00000228451.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000104765.17",4695,3624,4825,3726,3575,3901,3830,4497,7784,5789,4023,9374
"ENSG00000294717.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253430.1",0,0,0,0,1,3,1,0,0,4,0,0
"ENSG00000251203.1",0,0,0,0,0,0,3,1,0,0,0,0
"ENSG00000254362.1",0,0,0,0,0,0,0,0,2,0,0,0
"ENSG00000240694.10",678,466,425,469,669,416,536,496,591,661,538,690
"ENSG00000092964.18",1069,925,939,837,977,873,850,835,1082,1061,910,1632
"ENSG00000253208.1",0,0,0,0,0,0,0,0,4,0,0,0
"ENSG00000305479.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000303169.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000120907.18",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000240519.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253813.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294339.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000303788.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000275115.1",0,0,0,0,0,0,0,0,1,0,1,2
"ENSG00000215288.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000221616.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253899.1",5,15,12,7,11,9,5,21,9,4,13,11
"ENSG00000253903.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000299621.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253888.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000015592.18",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000104228.14",314,215,254,309,330,398,348,291,271,414,385,247
"ENSG00000120899.19",77,98,140,71,94,22,106,42,96,79,110,98
"ENSG00000273836.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000120903.13",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000120915.16",15,0,1,0,14,2,0,10,10,1,5,0
"ENSG00000289323.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234770.1",0,0,0,0,0,0,0,2,0,0,0,0
"ENSG00000300853.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000120885.23",205,179,269,255,319,377,1974,2086,1033,2284,1820,1822
"ENSG00000284280.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168077.15",35,38,40,1,70,58,161,123,247,106,74,138
"ENSG00000222862.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253560.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000279302.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000265075.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000284351.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301764.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253875.3",2,0,0,1,2,0,0,1,3,0,0,2
"ENSG00000147419.20",723,632,767,828,833,814,680,749,504,885,669,741
"ENSG00000171320.15",450,351,409,408,433,405,276,363,304,518,317,365
"ENSG00000202242.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168078.11",1738,1281,2070,1606,1199,2084,1277,1645,2023,1866,1345,1844
"ENSG00000253176.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308428.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168079.18",15,0,0,15,33,0,52,51,4,26,23,39
"ENSG00000265847.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253397.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253290.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253615.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000189233.13",0,1,3,0,0,0,0,0,0,4,7,3
"ENSG00000134014.19",1398,1011,1288,1384,1298,1017,1295,1461,1310,1364,1121,1387
"ENSG00000309630.1",0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000309647.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000250516.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253907.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253690.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000239198.1",0,0,0,0,2,0,0,0,0,0,0,0
"ENSG00000168081.10",0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000186918.15",155,134,122,90,119,143,94,178,104,166,104,177
"ENSG00000214050.9",158,157,176,200,181,170,170,235,106,294,246,230
"ENSG00000253567.2",4,3,7,4,7,8,1,0,0,0,0,1
"ENSG00000286804.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000254370.1",0,0,0,0,2,0,0,3,0,0,3,0
"ENSG00000207361.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000297945.1",6,0,0,0,0,0,1,1,0,0,0,0
"ENSG00000104290.12",443,312,488,312,342,408,401,303,318,444,301,380
"ENSG00000265251.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000202411.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290005.2",0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000012232.11",771,576,1086,661,705,1229,1392,1098,1166,890,676,1319
"ENSG00000297088.1",0,0,0,0,0,4,0,4,0,0,0,0
"ENSG00000246339.7",14,2,12,24,23,15,11,10,0,2,14,0
"ENSG00000298031.1",0,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000104299.16",1124,855,884,979,981,716,464,565,340,437,541,460
"ENSG00000254034.2",1,0,2,8,0,0,0,11,0,0,1,0
"ENSG00000242958.1",1,0,0,0,1,2,0,1,0,0,1,0
"ENSG00000147421.19",517,579,1069,665,697,641,793,730,597,774,696,665
"ENSG00000273710.1",1,0,0,1,1,0,0,0,0,0,0,1
"ENSG00000259196.1",0,0,0,0,0,0,0,2,0,0,0,0
"ENSG00000307762.1",0,0,0,0,0,2,0,0,0,0,0,0
"ENSG00000200719.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000259366.3",197,184,334,234,138,232,233,214,195,233,164,209
"ENSG00000308384.1",1,5,5,9,6,4,13,18,7,6,8,1
"ENSG00000197892.13",299,252,614,446,451,513,562,426,670,835,560,950
"ENSG00000259607.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000254129.2",1,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000253770.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288735.3",0,0,0,5,0,0,0,0,0,0,0,0
"ENSG00000302147.1",0,0,0,6,0,0,0,0,0,0,0,0
"ENSG00000120875.9",6110,5322,7495,7441,7887,10062,9698,9981,8604,10405,8035,10578
"ENSG00000285601.2",0,10,0,1,11,9,14,7,3,27,28,2
"ENSG00000260253.2",3,4,14,14,11,22,0,5,0,4,6,7
"ENSG00000309816.1",2,3,8,11,12,4,9,3,8,11,9,5
"ENSG00000309401.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253182.2",6,0,0,4,1,0,0,1,0,0,0,7
"ENSG00000253632.2",1,0,0,7,7,0,7,4,5,14,12,2
"ENSG00000303983.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288964.2",2,1,0,0,0,0,2,2,0,0,0,0
"ENSG00000303950.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000309952.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000280147.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000309968.1",0,0,0,0,0,0,0,0,0,0,0,5
"ENSG00000305122.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000305465.1",0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000243844.1",0,0,0,1,0,0,0,0,0,0,0,1
"ENSG00000305483.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000300341.1",0,4,2,1,0,0,8,0,5,1,3,6
"ENSG00000251191.9",6,13,7,22,21,3,15,29,17,13,0,7
"ENSG00000300359.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000300376.1",0,0,0,3,0,0,0,0,0,2,0,0
"ENSG00000253490.5",9,28,4,1,45,0,6,10,0,6,0,0
"ENSG00000304872.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308536.1",2,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000248964.8",0,5,0,5,17,0,0,3,0,8,4,6
"ENSG00000254086.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253604.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253279.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000264788.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000254013.1",0,2,6,0,1,2,1,1,2,0,0,5
"ENSG00000239175.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000133872.15",6667,4603,5679,5936,5696,4749,6295,6660,7222,8089,6226,7727
"ENSG00000272256.1",4,1,7,9,2,0,4,0,13,2,1,4
"ENSG00000289334.1",0,7,18,20,20,16,11,18,0,15,20,13
"ENSG00000104660.19",2412,1810,2267,2294,1947,1931,2014,2238,2192,2360,1992,2379
"ENSG00000241511.1",9,1,11,9,6,10,8,1,1,5,11,19
"ENSG00000177669.4",1,1,0,9,3,5,1,4,4,2,1,0
"ENSG00000271869.3",19,20,19,25,25,23,25,38,8,34,42,29
"ENSG00000104671.9",687,455,689,710,568,582,513,606,754,442,382,442
"ENSG00000305693.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000253708.1",0,0,0,3,0,0,0,2,0,0,0,2
